GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
0500000US50025,50025,"Windham County, Vermont",27149,773,30733,1272,25078,1211
0500000US50027,50027,"Windsor County, Vermont",32259,928,34974,1897,30064,1331
0500000US51001,51001,"Accomack County, Virginia",26610,1404,29869,2209,22781,2239
0500000US51003,51003,"Albemarle County, Virginia",35472,1347,42394,1564,29084,1472
0500000US51005,51005,"Alleghany County, Virginia",30198,1712,35524,2789,22033,2974
0500000US51007,51007,"Amelia County, Virginia",30636,2913,35667,4709,25750,4046
0500000US51009,51009,"Amherst County, Virginia",26217,908,32736,2533,21153,1644
0500000US51011,51011,"Appomattox County, Virginia",31729,1772,40293,4088,25135,5635
0500000US51013,51013,"Arlington County, Virginia",60405,964,70366,2054,52159,1101
0500000US51015,51015,"Augusta County, Virginia",28999,1193,34702,1188,23427,1827
0500000US51017,51017,"Bath County, Virginia",31250,4257,36455,6299,25904,5902
0500000US51019,51019,"Bedford County, Virginia",31611,810,39190,1683,24671,1469
0500000US51021,51021,"Bland County, Virginia",23564,3930,28810,9195,21359,1927
0500000US51023,51023,"Botetourt County, Virginia",35271,1631,42386,2352,28664,3666
0500000US51025,51025,"Brunswick County, Virginia",21909,2301,26143,4533,17490,4450
0500000US51027,51027,"Buchanan County, Virginia",25572,3143,33737,2889,17804,2164
0500000US51029,51029,"Buckingham County, Virginia",26490,2472,25376,3535,27834,3258
0500000US51031,51031,"Campbell County, Virginia",29200,1448,34162,1783,24863,1712
0500000US51033,51033,"Caroline County, Virginia",32068,1633,38823,3570,26895,2053
0500000US51035,51035,"Carroll County, Virginia",22799,1667,25958,1972,20547,1367
0500000US51036,51036,"Charles City County, Virginia",28274,3508,32517,2622,24917,2727
0500000US51037,51037,"Charlotte County, Virginia",22862,2353,26435,3884,18709,4497
0500000US51041,51041,"Chesterfield County, Virginia",37899,659,43861,842,32261,731
0500000US51043,51043,"Clarke County, Virginia",40940,2917,52308,5036,32044,3098
0500000US51045,51045,"Craig County, Virginia",31578,3575,39079,6461,23590,5412
0500000US51047,51047,"Culpeper County, Virginia",32524,2396,41442,1970,25091,3109
0500000US51049,51049,"Cumberland County, Virginia",27169,2436,28550,2745,25433,3558
0500000US51051,51051,"Dickenson County, Virginia",26171,2529,32476,3138,18042,3448
0500000US51053,51053,"Dinwiddie County, Virginia",32806,1497,37654,1894,27054,1950
0500000US51057,51057,"Essex County, Virginia",23425,1445,30482,3201,18353,1988
0500000US51059,51059,"Fairfax County, Virginia",51964,508,63901,909,41848,715
0500000US51061,51061,"Fauquier County, Virginia",42552,1243,53160,1636,31522,1521
0500000US51063,51063,"Floyd County, Virginia",26066,1860,32936,3880,19760,2231
0500000US51065,51065,"Fluvanna County, Virginia",36741,1596,39772,3862,35225,3895
0500000US51067,51067,"Franklin County, Virginia",27751,1473,30536,1353,24543,1465
0500000US51069,51069,"Frederick County, Virginia",35571,1351,42946,2250,29149,1322
0500000US51071,51071,"Giles County, Virginia",30148,3203,34943,4426,25069,2120
0500000US51073,51073,"Gloucester County, Virginia",31353,1784,39612,3544,24964,2447
0500000US51075,51075,"Goochland County, Virginia",36882,4240,51197,4246,25459,3054
0500000US51077,51077,"Grayson County, Virginia",22415,1500,28186,2126,17078,1451
0500000US51079,51079,"Greene County, Virginia",34237,3327,37738,4038,30705,2686
0500000US51081,51081,"Greensville County, Virginia",23446,4066,27692,5893,21207,3125
0500000US51083,51083,"Halifax County, Virginia",27044,1652,30720,1264,24329,1909
0500000US51085,51085,"Hanover County, Virginia",39030,1366,45980,1690,32844,1215
0500000US51087,51087,"Henrico County, Virginia",34720,840,41406,876,30553,583
0500000US51089,51089,"Henry County, Virginia",22790,975,26776,1332,20074,1419
0500000US51091,51091,"Highland County, Virginia",23135,3523,26786,6683,20587,7772
0500000US51093,51093,"Isle of Wight County, Virginia",35010,2090,46955,2518,25658,1762
0500000US51095,51095,"James City County, Virginia",35660,1470,45929,3831,26830,1463
0500000US51097,51097,"King and Queen County, Virginia",30028,3421,37338,2778,24248,2938
0500000US51099,51099,"King George County, Virginia",42909,3012,51306,6866,36016,3998
0500000US51101,51101,"King William County, Virginia",35731,2268,41733,3399,31678,2424
0500000US51103,51103,"Lancaster County, Virginia",26537,1714,28560,2199,24012,2242
0500000US51105,51105,"Lee County, Virginia",22146,1555,25881,1157,18938,2130
0500000US51107,51107,"Loudoun County, Virginia",56256,1167,76516,1356,43069,900
0500000US51109,51109,"Louisa County, Virginia",31024,1609,35988,2074,26784,1593
0500000US51111,51111,"Lunenburg County, Virginia",23750,3049,27389,3933,20490,2745
0500000US51113,51113,"Madison County, Virginia",28368,5218,33230,4309,25393,4907
0500000US51115,51115,"Mathews County, Virginia",32097,3844,49049,5645,22544,3226
0500000US51117,51117,"Mecklenburg County, Virginia",23504,1688,25207,2211,21991,1279
0500000US51119,51119,"Middlesex County, Virginia",25796,1754,31604,3923,21330,1746
0500000US51121,51121,"Montgomery County, Virginia",18331,1219,20637,1207,16625,1101
0500000US51125,51125,"Nelson County, Virginia",29080,2596,31175,3222,26055,6438
0500000US51127,51127,"New Kent County, Virginia",36409,2105,39221,2257,32525,2435
0500000US51131,51131,"Northampton County, Virginia",27264,2201,28382,3637,26575,2597
0500000US51133,51133,"Northumberland County, Virginia",25842,1852,31463,4054,23235,5569
0500000US51135,51135,"Nottoway County, Virginia",26139,3028,32577,3282,20877,3459
0500000US51137,51137,"Orange County, Virginia",30328,1490,40712,2926,22237,1706
0500000US51139,51139,"Page County, Virginia",23421,1997,30551,3333,18277,2059
0500000US51141,51141,"Patrick County, Virginia",25658,1562,30675,3611,21306,1679
0500000US51143,51143,"Pittsylvania County, Virginia",26639,839,32394,1358,21889,1063
0500000US51145,51145,"Powhatan County, Virginia",39096,2437,44290,3268,33776,3388
0500000US51147,51147,"Prince Edward County, Virginia",12848,3014,16584,2887,10847,1966
0500000US51149,51149,"Prince George County, Virginia",32464,1856,37669,3003,27496,4564
0500000US51153,51153,"Prince William County, Virginia",44528,835,51508,1080,37574,1067
0500000US51155,51155,"Pulaski County, Virginia",29361,1943,34146,1698,24780,1393
0500000US51157,51157,"Rappahannock County, Virginia",31832,2085,40161,5283,25633,4445
0500000US51159,51159,"Richmond County, Virginia",31811,2340,35452,5195,26688,5678
0500000US51161,51161,"Roanoke County, Virginia",36225,1316,43400,1087,30090,1146
0500000US51163,51163,"Rockbridge County, Virginia",26555,1412,31582,1472,21562,1752
0500000US51165,51165,"Rockingham County, Virginia",28281,1217,33931,2241,21605,895
0500000US51167,51167,"Russell County, Virginia",26549,1200,32893,4201,20749,1681
0500000US51169,51169,"Scott County, Virginia",27097,1610,33836,2527,22609,1800
0500000US51171,51171,"Shenandoah County, Virginia",27981,1604,34196,1814,21970,1422
0500000US51173,51173,"Smyth County, Virginia",26448,1124,30534,1482,23282,1032
0500000US51175,51175,"Southampton County, Virginia",26437,2329,30935,1863,22505,1776
0500000US51177,51177,"Spotsylvania County, Virginia",37969,1637,48846,2237,30057,1504
0500000US51179,51179,"Stafford County, Virginia",45757,1204,55494,1979,34633,1927
0500000US51181,51181,"Surry County, Virginia",27341,5321,35727,9743,22308,6421
0500000US51183,51183,"Sussex County, Virginia",18863,4022,12181,1490,24682,2305
0500000US51185,51185,"Tazewell County, Virginia",24765,1866,32273,2110,19082,1634
0500000US51187,51187,"Warren County, Virginia",33931,1560,40837,1733,26148,2461
0500000US51191,51191,"Washington County, Virginia",27344,1090,31875,1221,22468,1375
0500000US51193,51193,"Westmoreland County, Virginia",25928,1162,28614,2494,23750,4805
0500000US51195,51195,"Wise County, Virginia",22724,1866,31122,1865,16304,1200
0500000US51197,51197,"Wythe County, Virginia",24335,1771,30161,2767,20244,1731
0500000US51199,51199,"York County, Virginia",41218,1509,53235,2050,29751,1877
0500000US51510,51510,"Alexandria city, Virginia",53208,1145,59821,2434,49508,1690
0500000US51515,51515,"Bedford city, Virginia",21799,9465,33654,4606,14250,6531
0500000US51520,51520,"Bristol city, Virginia",23064,2955,25724,3904,21917,1649
0500000US51530,51530,"Buena Vista city, Virginia",21690,2310,25383,4414,20038,9459
0500000US51540,51540,"Charlottesville city, Virginia",24972,1292,28194,3302,22043,1534
0500000US51550,51550,"Chesapeake city, Virginia",36436,928,45172,1271,28076,1398
0500000US51570,51570,"Colonial Heights city, Virginia",33449,1993,40113,2345,28624,3037
0500000US51580,51580,"Covington city, Virginia",23992,3786,32188,5697,19397,3500
0500000US51590,51590,"Danville city, Virginia",23131,1813,27161,2247,19786,1749
0500000US51595,51595,"Emporia city, Virginia",24167,4898,28393,6999,22352,2756
0500000US51600,51600,"Fairfax city, Virginia",43657,2640,51250,4847,36587,4259
0500000US51610,51610,"Falls Church city, Virginia",61463,4930,85283,8585,46935,5320
0500000US51620,51620,"Franklin city, Virginia",21686,2408,25652,4158,19551,2601
0500000US51630,51630,"Fredericksburg city, Virginia",26733,2273,32681,2615,21781,1641
0500000US51640,51640,"Galax city, Virginia",21741,3892,24953,6393,19389,5203
0500000US51650,51650,"Hampton city, Virginia",30481,546,35291,1317,25467,1008
0500000US51660,51660,"Harrisonburg city, Virginia",12255,1459,18968,2005,7393,1048
0500000US51670,51670,"Hopewell city, Virginia",26896,1641,33141,4727,24090,2503
0500000US51678,51678,"Lexington city, Virginia",4764,2911,4041,1514,8484,8445
0500000US51680,51680,"Lynchburg city, Virginia",18746,1685,22388,2061,14831,1329
0500000US51683,51683,"Manassas city, Virginia",34047,2973,36713,2400,29813,4645
0500000US51685,51685,"Manassas Park city, Virginia",34462,2770,38473,3325,29063,4583
0500000US51690,51690,"Martinsville city, Virginia",22412,2598,25286,2117,19892,3317
0500000US51700,51700,"Newport News city, Virginia",27488,785,33438,930,22519,962
0500000US51710,51710,"Norfolk city, Virginia",25351,369,28479,885,21680,457
0500000US51720,51720,"Norton city, Virginia",25151,2389,27396,6089,21603,4219
0500000US51730,51730,"Petersburg city, Virginia",26128,752,27287,2551,24294,1703
0500000US51735,51735,"Poquoson city, Virginia",43976,2816,56066,8796,33414,5298
0500000US51740,51740,"Portsmouth city, Virginia",28127,1120,32561,1341,23308,1346
0500000US51750,51750,"Radford city, Virginia",9221,1521,12497,3881,7082,814
0500000US51760,51760,"Richmond city, Virginia",25622,598,27922,1157,23056,1211
0500000US51770,51770,"Roanoke city, Virginia",26118,877,29914,1900,22690,1515
0500000US51775,51775,"Salem city, Virginia",26061,1637,29895,3839,24011,2141
0500000US51790,51790,"Staunton city, Virginia",24955,1701,32191,2561,18956,1998
0500000US51800,51800,"Suffolk city, Virginia",35426,1118,44077,1374,28303,2018
0500000US51810,51810,"Virginia Beach city, Virginia",34441,583,41685,746,28214,764
0500000US51820,51820,"Waynesboro city, Virginia",27245,1928,32148,2281,22075,2097
0500000US51830,51830,"Williamsburg city, Virginia",9785,2220,12380,2832,7666,2080
0500000US51840,51840,"Winchester city, Virginia",26193,1400,30888,2600,22061,2287
0500000US53001,53001,"Adams County, Washington",22727,1697,27197,2126,15196,2585
0500000US53003,53003,"Asotin County, Washington",24273,1818,30027,2674,21633,1733
0500000US53005,53005,"Benton County, Washington",32405,913,43255,1669,23774,930
0500000US53007,53007,"Chelan County, Washington",26900,1197,31620,1819,22038,1555
0500000US53009,53009,"Clallam County, Washington",25470,924,30682,1374,20648,1200
0500000US53011,53011,"Clark County, Washington",32051,477,40668,782,25643,568
0500000US53013,53013,"Columbia County, Washington",25376,3227,30625,4522,20399,3137
0500000US53015,53015,"Cowlitz County, Washington",26995,1055,36333,1814,20442,926
0500000US53017,53017,"Douglas County, Washington",23466,1098,26762,1327,20401,1169
0500000US53019,53019,"Ferry County, Washington",19023,3271,22788,4643,12070,3599
0500000US53021,53021,"Franklin County, Washington",24851,1366,29528,1824,20083,1297
0500000US53023,53023,"Garfield County, Washington",31566,1908,37895,4301,24750,6384
0500000US53025,53025,"Grant County, Washington",24491,1069,30662,1281,18455,1377
0500000US53027,53027,"Grays Harbor County, Washington",25208,1181,30395,2082,21886,1013
0500000US53029,53029,"Island County, Washington",31777,847,39201,1591,23845,1756
0500000US53031,53031,"Jefferson County, Washington",21622,1227,27257,3449,18885,2701
0500000US53033,53033,"King County, Washington",40540,280,49266,618,32732,422
0500000US53035,53035,"Kitsap County, Washington",33015,906,43108,1131,25523,788
0500000US53037,53037,"Kittitas County, Washington",19255,1594,27784,3808,13753,1635
0500000US53039,53039,"Klickitat County, Washington",24689,2299,31115,3485,19839,2457
0500000US53041,53041,"Lewis County, Washington",25711,954,32105,1485,18607,1515
0500000US53043,53043,"Lincoln County, Washington",28654,3221,37018,3249,22180,2558
0500000US53045,53045,"Mason County, Washington",27671,2232,32612,2611,25122,1528
0500000US53047,53047,"Okanogan County, Washington",23830,1294,27198,5430,22284,1094
0500000US53049,53049,"Pacific County, Washington",24286,2086,31556,2565,18030,2393
0500000US53051,53051,"Pend Oreille County, Washington",24950,3678,33962,5663,20027,2790
0500000US53053,53053,"Pierce County, Washington",34006,459,41816,512,27370,440
0500000US53055,53055,"San Juan County, Washington",27278,1322,34402,2486,21103,1480
0500000US53057,53057,"Skagit County, Washington",30615,590,37260,1380,24622,1234
0500000US53059,53059,"Skamania County, Washington",35502,4255,42065,5336,26188,3148
0500000US53061,53061,"Snohomish County, Washington",37844,589,46594,1033,30436,418
0500000US53063,53063,"Spokane County, Washington",28366,629,33645,902,23594,583
0500000US53065,53065,"Stevens County, Washington",26463,1175,31875,1683,21175,1574
0500000US53067,53067,"Thurston County, Washington",36501,982,43667,1477,30309,831
0500000US53069,53069,"Wahkiakum County, Washington",17354,10792,30179,12241,13795,3069
0500000US53071,53071,"Walla Walla County, Washington",22812,1459,26028,2151,20272,1144
0500000US53073,53073,"Whatcom County, Washington",25559,592,32319,1108,20487,626
0500000US53075,53075,"Whitman County, Washington",11500,705,15432,1437,8407,1211
0500000US53077,53077,"Yakima County, Washington",22256,392,26012,676,18897,764
0500000US54001,54001,"Barbour County, West Virginia",21478,1156,29262,4099,15543,1196
